Parent_ID,order_id,date,text,date_new
42659.0,16,,""">17th of <br/>
September</time>, I met a large assembly from <br/>
both islands, and took the same subject <br/>
that Mr. Douglass had dwelt upon in his </p>",
42659.0,17,1837-09-06,"<p><i>TULLIDGE'S QUARTERLY MAGAZINE</i></p>

<p>[Column 1]<br/>
remarks against the [[Book of Mormon|Book of Mormon]] <br/>
and our principles.</p>

<p>I spoke two and a half hours, and an-<br/>
swered every objection against the Book <br/>
of Mormon, [[Joseph Smith Jr.|Joseph Smith]], or our prin-<br/>
ciples.</p>

<p>I had good attention and the people <br/>
seemed satisfied. At the close of the <br/>
meeting Elder [[Jonathan Harriman Hale|Hale]] administered the <br/>
ordinance of baptism.</p>

<p>Mr. [[Gideon J. Newton|Newton]], in order to save his <br/>
cause, went to the mainland and brought <br/>
over several ministers with him and held <br/>
a protracted meeting. They hoped by <br/>
this to stop the [[work of God|work of God]], but all to <br/>
no avail, for the whole people would <br/>
attend our meeting and receive the [[word of God|word <br/>
of God]], and we continued to baptize.</p>

<p>We visited the dwellings of most of <br/>
inhabitants during our sojourn there.</p>

<p>Upon one occasion, while standing <br/>
upon Mr. [[Ebenezer Waterman Carver|Carver's]] farm, on the east end <br/>
of the [[North Fox Island, Waldo County, Maine|North Island]], we counted fifty-<br/>
five islands in that region, the majority <br/>
of which were not inhabited. We also <br/>
saw twenty ships under sail at the same <br/>
time.</p>

<p>We had no lack for food while upon <br/>
the island, for if we did not wish to <br/>
trouble our friends for a dinner, we only <br/>
had to borrow a spade or a hoe, and a <br/>
kettle and go to the beach and dig a <br/>
peck of clams. These, when boiled, <br/>
would make a delicious meal, which we <br/>
often availed ourselves of.</p>

<p>One day Elder Hale and I ascended <br/>
to the top of a high granite rock <br/>
on the [[South Fox Island, Waldo County, Maine|South Island]], for prayer and sup-<br/>
plication. We sat down under the shade<br/>
of a pine tree which grew out of a fis-<br/>
sure in the rock, and Elder Hale read <br/>
the ##Jeremiah 16:16|sixteenth chapter## of [[Book of Jeremiah|Jeremiah]], where <br/>
mention is made of the hunters and <br/>
fishers that God would send in the [[last days|last <br/>
days]] to gather Israel.</p>

<p>Of a truth here we were upon an island <br/>
of the sea, standing upon a rock where <br/>
we could survey the gallant ships and <br/>
also the islands, which were as full of <br/>
rocks, ledges, and caves as any part of the <br/>
earth. And what had brought us here? <br/>
To search out the [[blood of Ephraim|blood of Ephraim]],<br/>
the honest and meek of the earth, and <br/>
gather them from those islands, rocks, <br/>
holes, and caves of the earth unto Zion.</p>

<p>We prayed, and rejoiced together. <br/>
The [[Spirit of God|Spirit of God]] rested upon us; we <br/>
spoke of Christ and the ancient prophets</p>

<p>[Column 2]<br/>
and apostles in Jerusalem; of [[Nephi (BofM)|Nephi]], <br/>
[[Alma (BofM)|Alma]], [[Mormon (BofM)|Mormon]], and [[Moroni (BofM)|Moroni]] in America; <br/>
Joseph, [[Hyrum Smith|Hyrum]], [[Oliver Cowdery|Oliver]], and the apostles <br/>
in our own day, and we rejoiced that we <br/>
were upon the islands of the sea search-<br/>
ing out the blood of Israel.</p>

<p>While being filled with these medita-<br/>
tions and the Spirit of God, we fell <br/>
upon our knees and gave thanks to the <br/>
God of heaven, and felt to pray for<br/>
all Israel.</p>

<p>After spending most of the day in <br/>
praise and thanksgiving, we descended <br/>
to the settlement and held a meeting <br/>
with the people.</p>

<p>On the <time datetime=""",09/06/1837
42659.0,17,1837-10-02,""">6th of September</time> we called <br/>
upon Captain [[Benjamin Coombs|Benjamin Coombs]], and <br/>
visited his flakes, where he had one<br/>
thousand quintals of codfish drying for <br/>
the market. They had mostly been <br/>
caught in the region of [[Newfoundland|Newfoundland]]. <br/>
While we were passing [[Carvey|Carvey's Wharf]] <br/>
our attention was called to a large school <br/>
of mackerel playing by the side of the <br/>
wharf. Several men were pitching them <br/>
out with hooks. We also flung in a hook <br/>
and caught all we wanted, then went on <br/>
our way.</p>

<p>We continued to labor, preaching and <br/>
baptizing, and organized a branch of <br/>
the Church upon each island, and, <br/>
finally, on the <time datetime=""",10/02/1837
42659.0,17,1837-10-09,""">second of October</time>, we <br/>
parted with the Saints on the North <br/>
Island to return to [[Scarborough, Cumberland County, Maine|Scarboro]] for a short <br/>
time.</p>

<p>We walked from [[Thomaston, Knox County, Maine|Thomaston]] to [[Bath, Sagadahoc County, Maine|Bath]], a <br/>
distance of forty-six miles, in one day, <br/>
and at the latter place attended a [[Baptist|Bap-<br/>
tist]] convention. I also preached there <br/>
to a large congregation in the evening, <br/>
and the people gave good attention and <br/>
wished to learn more about our doc-<br/>
trines.</p>

<p>On the following day we walked thirty-<br/>
six miles to [[Portland, Cumberland County, Maine|Portland]], and the next day <br/>
to Scarboro. Here I again met with my <br/>
[[Phebe Whittemore Carter Woodruff|wife]] and her [[Ezra Carter, b. 1773|father's]] family.</p>

<p>The time had come for me to give the <br/>
parting hand to Brother Jonathan H. <br/>
Hale. We had traveled during the sea-<br/>
son over two thousand miles together, <br/>
with our hearts and spirits well united.</p>

<p>He felt it his duty to return to his <br/>
family at [[Kirtland, Geauga County, Ohio|Kirtland]], but duty called me to <br/>
return to my field of labor upon the <br/>
islands.</p>

<p>On the <time datetime=""",10/09/1837
42659.0,17,,""">9th of October</time> I accompanied <br/>
Brother Hale one mile upon his journey. </p>",
42659.0,18,1837-10-28,"<p><i>AUTOBIOGRAPHY OF WILFORD WOODRUFF.</i></p>

<p>[Column 1]<br/>
We retired to a grove and knelt down <br/>
and prayed together, and had a good <br/>
time, and, after commending each other <br/>
to God, we parted, [[Jonathan Harriman Hale|he]] to return to [[Kirtland, Geauga County, Ohio|Kirt-<br/>
land]] and I to [[Fox Islands, Waldo County, Maine|Fox Islands]].</p>

<p>I spent fourteen days visiting the <br/>
Saints and friends, and holding meetings <br/>
among them, and on the <time datetime=""",10/28/1837
42659.0,18,1837-11-01,""">28th of Octo-<br/>
ber</time> I took leave of Father [[Ezra Carter, b. 1773|Carter]] and <br/>
and family, and in company with my <br/>
[[Phebe Whittemore Carter Woodruff|wife]] rode to [[Portland, Cumberland County, Maine|Portland]], and spent the <br/>
night with my brother-in-law, [[Ezra Carter, b. 1804|Ezra <br/>
Carter]].</p>

<p>A severe storm arose, so we could not <br/>
go to sea until <time datetime=""",11/01/1837
42659.0,18,1837-11-05,""">November 1st</time>, when we <br/>
took steamer to [[Owls Head, Knox County, Maine|Owl's Head]], carriage to <br/>
[[Thomaston, Knox County, Maine|Thomaston]] and sloop to Fox Islands.</p>

<p>My second visit to these islands was <br/>
made under very different circumstances <br/>
to the first. On my first visit I was an <br/>
entire stranger to the people, and they <br/>
were strangers to the gospel, but upon <br/>
my second I met many Saints who had <br/>
received the gospel, and who hailed me, <br/>
and my companion also, with glad <br/>
hearts.</p>

<p>On Sunday, the <time datetime=""",11/05/1837
42659.0,18,1837-12-13,""">5th of November</time>, I <br/>
met with a large assembly of Saints and <br/>
friends, and again commenced baptizing<br/>
such as would receive my testimony.</p>

<p>After visiting the [[North Fox Island, Waldo County, Maine|North Island]] and <br/>
holding meetings with the Saints there,<br/>
and baptizing two after meeting, I em-<br/>
barked on board a sloop, with Captain <br/>
[[Benjamin Coombs|Coombs]], for another island called the <br/>
[[Isle of Holt, Knox County, Maine|Isle of Holt]]. We arrived at noon, and <br/>
I preached to the people at night in their <br/>
school house, and had an attentive <br/>
audience. I spent the night with [[John Turner|John <br/>
Turner]], Esq., who purchased a copy of <br/>
the [[Book of Mormon|Book of Mormon]].</p>

<p>On the following day we returned to <br/>
Fox Islands, and as St. Paul once had to <br/>
row hard to make the land in a storm, <br/>
we had to row hard to make it in a <br/>
calm.</p>

<p>After preaching on the North Island <br/>
again and baptizing two persons at the <br/>
close of the meeting, I returned again to <br/>
the mainland in company with Mrs. <br/>
Woodruff and others, where I spent fif-<br/>
teen days, during which time I visited <br/>
among the people, held twelve meetings <br/>
and baptized several persons.</p>

<p>On the <time datetime=""",12/13/1837
42659.0,18,1837-12-20,""">13th of December</time> I returned <br/>
again to the North Island, where I held <br/>
several meetings, and then crossed over <br/>
to the [[South Fox Island, Waldo County, Maine|South Island]].</p>

<p>[Column 2]<br/>
On the <time datetime=""",12/20/1837
42659.0,18,1837-12-26,""">20th of December</time> I spent an <br/>
hour with Mr. [[Isaac Crockett|Isaac Crockett]] in clearing <br/>
away large blocks of ice from the water <br/>
in a cove, in order to baptize him, which<br/>
I did when the tide came in. I also<br/>
baptized two more in the same place on <br/>
the <time datetime=""",12/26/1837
42659.0,18,1837-12-27,""">26th</time>, and again two others on the<br/>
<time datetime=""",12/27/1837
42659.0,18,1837-12-28,""">27th</time>.</p>

<p>On the<time datetime=""",12/28/1837
42659.0,18,1838-01-01,"""> 28th</time> I held a meeting at a <br/>
school house, when [[William Stuart Douglass|William Douglass]],<br/>
the Methodist minister, came and wanted <br/>
me to work a miracle, that he might be-<br/>
lieve, and otherwise railed against me.</p>

<p>I told him what class of men asked <br/>
for signs, and that he was a wicked and <br/>
adulterous man, and predicted that the <br/>
[[curse of God|curse of God]] would rest upon him, and <br/>
that his wickedness would be made mani-<br/>
fest in the eyes of the people. (While <br/>
visiting these Islands several years after-<br/>
wards I learned that the prediction had <br/>
really been fulfilled, and that he was <br/>
serving out a fourteen years' term of <br/>
imprisonment for a beastly crime).</p>

<p>Mrs. Woodruff crossed the thorough-<br/>
fare in a boat and walked ten miles, the <br/>
length of the island, to meet me, on the <br/>
last day of the year. I held a meeting<br/>
the same day in the school house, and at <br/>
the close of the meeting baptized two <br/>
persons in the sea, at full tide, before a<br/>
large assembly.</p>

<p><time datetime=""",01/01/1838
42659.0,18,1838-01-13,""">January 1st, 1838</time>, found me standing <br/>
upon one of the islands of the sea, a <br/>
minister of the gospel of life and salva-<br/>
tion unto the people, laboring alone, <br/>
though blessed with the society of Mrs. <br/>
Woodruff, my companion. I had been <br/>
declaring the [[word of the Lord|word of the Lord]] through <br/>
the islands many days, the [[Spirit of God|Spirit of God]] <br/>
was working among the people, preju-<br/>
dice was giving way, and the [[power of God|power of <br/>
God]] was manifest by signs following <br/>
those who believed.</p>

<p>I spent this New Year's Day visiting <br/>
the Saints and their neighbors, and met a <br/>
congregation at Captain [[Charles Brown|Charles Brown's]],<br/>
where I spoke to them for awhile, and at <br/>
the close of my remarks led three per-<br/>
sons down into the sea and baptized <br/>
them. Two of these were sea captains, <br/>
namely, Charles Brown, and [[Jesse Coombs|Jesse <br/>
Coombs]], and the third was the [[Desire Harding Coombs|wife]] of <br/>
Captain Coombs. After confirming them <br/>
we spent the evening in preaching, sing-<br/>
ing and praying.</p>

<p>I held meetings almost daily with the <br/>
Saints up to the <time datetime=""",01/13/1838
42659.0,18,,""">13th</time>, when I crossed to </p>",
42659.0,19,1838-02-15,"<p><i>TULLIDGE'S QUARTERLY MAGAZINE.</i></p>

<p>[Column 1]<br/>
the [[North Fox Island, Waldo County, Maine|North Island]]. Here I found that <br/>
the seed I had sown was bringing forth <br/>
fruit. Six persons were ready for bap-<br/>
tism.</p>

<p>But my mission to these [[Fox Islands, Waldo County, Maine|islands]] was <br/>
not an exception to the general rule: <br/>
success did not come without many <br/>
obstacles presenting themselves. Those <br/>
who rejected the word were frequently <br/>
inspired by the evil one to make an <br/>
attempt at persecution.</p>

<p>Some of those who felt to oppose me <br/>
went down to the harbor and got a <br/>
swivel and small arms, and planted them <br/>
close by the school house, near the sea <br/>
shore, and while I was speaking they <br/>
commenced firing their cannon and guns. <br/>
I continued speaking in great plainness, <br/>
but my voice was mingled with the re-<br/>
port of musketry.</p>

<p>I told the people my garments were <br/>
clear of the blood of the inhabitants of <br/>
that island, and asked if any wished to <br/>
embrace the gospel. Two persons came <br/>
forward and wished to be baptized, and <br/>
I baptized them.</p>

<p>On the following day when I went <br/>
down to the seaside to baptize a man, <br/>
the rabble commenced firing guns again, <br/>
as on the previous night. I afterwards <br/>
learned that notices were posted up, <br/>
warning me to leave the town, but I <br/>
thought it was better to obey God than <br/>
man, and, therefore, did not go.</p>

<p>The next day I baptized three persons, <br/>
and two days subsequently a couple of <br/>
others.</p>

<p>I had ample evidence of the fact that <br/>
lying spirits had gone out into the world, <br/>
for three persons whom I had baptized <br/>
had been visited by Mr. [[William Stuart Douglass|Douglass]], who <br/>
told them that I denied the Bible and <br/>
could not be depended upon; and they <br/>
yielded to his insinuations until the devil <br/>
took possession of them, and they were in <br/>
a disaffected condition, and sent for me.</p>

<p>When I met them they were in great <br/>
affliction, but when I instructed them in <br/>
regard to the principles of the gospel, <br/>
and administered to them, they were <br/>
delivered from the evil influence and <br/>
rejoiced.</p>

<p>On the <time datetime=""",02/15/1838
42659.0,19,1838-02-21,""">15th of February</time> I again <br/>
crossed to the North Island, and after <br/>
remaining there seven days visiting, we <br/>
returned to [[Camden, Knox County, Maine|Camden]]. Here I met Brother <br/>
[[James Townsend|James Townsend]], who had just arrived <br/>
from [[Scarborough, Cumberland County, Maine|Scarboro]].</p>

<p>[Column 2]<br/>
I ordained Brother Townsend to the <br/>
office of an [[Elder|elder]], and we concluded to <br/>
take a journey to [[Bangor, Penobscot County, Maine|Bangor]], and offer the <br/>
gospel to the inhabitants of that city.</p>

<p>We undertook the journey on foot in <br/>
the dead of winter, when the snow was <br/>
very deep, and the first day broke the <br/>
road for seven miles to [[Searsmont, Waldo County, Maine|Scarsmont]]. The <br/>
day following, it being Sunday, we held <br/>
two meetings, preached the gospel to the <br/>
people, and were kindly entertained.</p>

<p>On the evening of the next day we <br/>
wallowed through snowdrifts for a mile, <br/>
to meet an appointment to preach in a <br/>
schoolhouse, and I got one of my ears <br/>
frozen on the way; but notwithstanding <br/>
the severity of the weather, we had a <br/>
large and attentive audience. We also <br/>
spent the next two days with the people <br/>
there and held meetings.</p>

<p>On the evening of the <time datetime=""",02/21/1838
42659.0,19,,""">21st of Febru-<br/>
ary</time>, as we came out of the school-house, <br/>
a light appeared on the northeastern <br/>
horizon, and spread to the west, and <br/>
soon rolled over our heads. It had the <br/>
appearance of fire, blood, and smoke, <br/>
and at times resembled contending ar-<br/>
mies. The heavens were illuminated for <br/>
the space of half an hour. It seemed at <br/>
times as though the veil was about to rend <br/>
in twain, and the elements were contend-<br/>
ing with each other.</p>

<p>We looked upon it as one of the [[signs of the times|signs]] <br/>
in the heavens predicted by the prophets <br/>
of old, as to appear in the [[last days|last days]]. We <br/>
were wading through deep snowdrifts <br/>
most of the time while witnessing this <br/>
remarkable scene.</p>

<p>The following day we walked fifteen <br/>
miles through deep snow to [[Belfast, Waldo County, Maine|Belfast]], and, <br/>
after being refused lodging for the night <br/>
by eight families, we were kindly enter-<br/>
tained by a Mr. [[Thomas Tapley|Thomas Teppley]].</p>

<p>There was an interesting incident con-<br/>
nected with our stay at his house. After <br/>
eating our supper, it being late in the <br/>
evening. Mr. Teppley placed a stand <br/>
before me with a [[Bible|Bible]] upon it, asking <br/>
me to read a chapter and have prayers <br/>
with them, he being a religious man.</p>

<p>I opened the Bible mechanically, when <br/>
the ##Matthew 25|25th chapter## of [[Gospel of Matthew|Matthew]] being the <br/>
first to catch my eye, I read it, and as I <br/>
closed the book Mr. Teppley turned to <br/>
his wife and said, ""Is not this a strange <br/>
thing?"" Then he explained to us that <br/>
he had just read that chapter and closed <br/>
the book when we rapped at the door,</p>",
42659.0,20,1838-03-01,"<p><i>AUTOBIOGRAPHY OF WILFORD WOODRUFF.</i></p>

<p>[Column 1]<br/>
and [[Thomas Tapley|he]] felt impressed to say, ""Walk in, <br/>
gentlemen.""</p>

<p>There is probably no other chapter in <br/>
the whole book that would have the same <br/>
influence in causing any one to feed a <br/>
person who professed to be a [[servant of God|servant of <br/>
God]] and asked for bread.</p>

<p>After becoming acquainted with his <br/>
circumstances I thought it providential <br/>
that we were led to his house, for al-<br/>
though he was a professor of religion and <br/>
a [[Methodist|Methodist]], he was in a state of despair, <br/>
believing that he had committed the [[unpardonable sin|un-<br/>
pardonable sin]].</p>

<p>However, I told him what the unpar-<br/>
donable sin was, and that he had not <br/>
committed it, but that it was a trick of <br/>
the devil to make him think so, in order <br/>
to torment him. He then acknowledged <br/>
that he went down to the wharf a few <br/>
evenings before, with the intention of <br/>
drowning himself, but when he looked <br/>
into the cold, dark water, he desisted <br/>
and returned home, and had said nothing <br/>
previous to anyone about it.</p>

<p>I taught him the principles of the <br/>
gospel, which proved a comfort to him. <br/>
We spent the following day in visiting <br/>
the people of [[Belfast, Waldo County, Maine|Belfast]], and in the evening <br/>
preached in a brick school house, pro-<br/>
vided by Mr. Teppley, and many wished <br/>
to hear more from us.</p>

<p>We next visited [[Northport, Waldo County, Maine|Northport]] and [[Frankfort, Waldo County, Maine|Frank-<br/>
fort]], holding meetings at both places, <br/>
and on the <time datetime=""",03/01/1838
42659.0,20,1838-03-05,""">1st of March, 1838</time>, we en-<br/>
tered [[Bangor, Penobscot County, Maine|Bangor]], which at that time had a <br/>
population of ten thousand. This was <br/>
my [[birthday|birthday]], I being thirty-one years of <br/>
age.</p>

<p>I visited some of the leading men of <br/>
Bangor, and they granted me the use of <br/>
the City Hall, where I preached to good <br/>
audiences for two successive evenings. <br/>
This was the first time a Latter-day <br/>
Saint Elder had preached in that town. <br/>
Many were anxious to learn more about <br/>
our principles, but our visits through all <br/>
the towns from [[Thomaston, Knox County, Maine|Thomaston]] to Bangor <br/>
were necessarily brief, owing to our ap-<br/>
pointments upon the [[Fox Islands, Waldo County, Maine|Islands]]. It was <br/>
like casting our bread upon the waters <br/>
and trusting in God for the result.</p>

<p>On the <time datetime=""",03/05/1838
42659.0,20,1838-03-22,""">5th of March</time> we sailed from <br/>
[[Penobscot, Penobscot County, Maine|Penobscot]] for the [[Isle of Holt, Knox County, Maine|Isle of Holt]], where I <br/>
held a meeting on the following evening.</p>

<p>The next day I took passage on the <br/>
mail boat for the [[North Fox Island, Waldo County, Maine|North Island]], where I <br/>
again had the privilege of meeting with</p>

<p>[Column 2]<br/>
the Saints for prayer and praise before <br/>
the Lord.</p>

<p>On my arrival I received a package of <br/>
letters from friends abroad. One was <br/>
from [[Kirtland, Geauga County, Ohio|Kirtland]], and gave an account of <br/>
the apostasy and tribulations which the <br/>
Saints were passing through. [[Joseph Smith Jr.|Joseph]] <br/>
the Prophet and others, with their fam-<br/>
ilies, had gone to [[Far West, Caldwell County, Missouri|Far West]], and the <br/>
Saints were following him.</p>

<p>Brother [[James Townsend|Townsend]] returned home and <br/>
I was again left alone in the ministry.</p>

<p>On the afternoon of the <time datetime=""",03/22/1838
42659.0,20,1838-03-28,""">22nd of March</time>, <br/>
Brother [[Cyrus Starrett|Sterrett]] and I, accompanied by <br/>
[[Phebe Philbrook Starrett|our]] [[Phebe Whittemore Carter Woodruff|wives]], went several hundred yards <br/>
from the shore to a sand-bar (it being <br/>
now low tide), to dig clams. The <br/>
ground near the shore was much lower <br/>
than the bar we were on, and while we <br/>
were all busy digging clams and talking <br/>
Mormonism, the dashing of the waves <br/>
of the incoming tide against the shore <br/>
suddenly made us conscious that we had <br/>
fifty yards of water between us and the <br/>
shore.</p>

<p>The surf waves also added to our diffi-<br/>
culty, and as we had no boat, our only <br/>
alternattve was to cross our four arms, <br/>
thus forming a kind of arm chair for our <br/>
wives to sit upon, and carry them in <br/>
turn to the shore, wading through two <br/>
and a half feet of water.</p>

<p>By the time that we got our wives and <br/>
clams safely landed, the truth of the <br/>
old saying was firmly impressed upon our <br/>
minds, that ""Time and tide wait for no <br/>
man,"" not even for a preacher of the <br/>
gospel.</p>

<p>On the <time datetime=""",03/28/1838
42659.0,20,,""">28th of March</time> I received a <br/>
letter from Zion, requesting me to coun-<br/>
sel the Saints I had baptized to sell their <br/>
property and gather up to Zion.</p>

<p>About this time the Lord was mani-<br/>
festing himself upon the islands in vari-<br/>
ous ways, by dreams, visions, healings, <br/>
signs and wonders. I will relate one <br/>
peculiar circumstance of this kind that <br/>
occurred.</p>

<p>Mr. [[Ebenezer Waterman Carver|Ebenezer Carver]] had been inves-<br/>
tigating our doctrines for quite a length <br/>
of time, and, having a great desire to <br/>
know the truth of our religion, he walked <br/>
to the sea shore, wishing that he might <br/>
have some manifestation in proof of its <br/>
truth.</p>

<p>The passage of Scripture came to his <br/>
mind that there would be no sign given <br/>
""but the sign of the prophet [[Jonah (OT)|Jonas]].""</p>",
42659.0,21,1838-04-06,"<p><i>TULLIDGE'S QUARTERLY MAGAZINE.</i></p>

<p>[Column 1]<br/>
While this thought was in his mind a <br/>
large fish arose to the top of the water, a <br/>
distance from him in the sea, and sud-<br/>
denly sank out of sight. He much de-<br/>
sired to see it again, and soon it arose <br/>
to the top of the water, accompanied by <br/>
another fish of about the same size, and <br/>
one of them swam on the water in a <br/>
straight line towards Mr. [[Ebenezer Waterman Carver|Carver]] as he <br/>
stood upon the shore. It came as near <br/>
to him the water would permit, and <br/>
then stopped and gazed at him with a <br/>
penetrating eye, as though it had a mes-<br/>
sage for him. It then returned to its <br/>
mate in the ocean, and swam out of sight.</p>

<p>Mr. Carver retraced his steps home-<br/>
ward, meditating upon the scene and the <br/>
wonderful condescension of the Lord.</p>

<p>It is proper to remark that this was at <br/>
a season of the year when fish of that <br/>
size are never known upon those shores <br/>
or seas, and they are never, at any sea-<br/>
son, known to come ashore as in the <br/>
case mentioned.</p>

<p>Mr. Carver was convinced that it was <br/>
intended by the Lord as a sign to him.</p>

<p>Two days after this event I visited Mr. <br/>
Carver at his house, and found his [[Mary Stinson Carver|wife]] <br/>
confined to her bed with a fever, and <br/>
she requested me to administer to her. I <br/>
placed my [[laying on of hands|hands]] upon her head, the <br/>
[[power of God|power of God]] rested upon me, and I <br/>
commanded her in the name of Jesus <br/>
Christ to arise and walk.</p>

<p>She arose and was healed from that <br/>
instant, and she walked down to the sea <br/>
and I baptized her in the same place <br/>
where the fish visited her husband. I <br/>
confirmed her there, and she was filled <br/>
with the [[Holy Ghost|Holy Ghost]], and returned to <br/>
her home rejoicing.</p>

<p>I now called the people together and <br/>
exhorted them to sell their property and <br/>
prepare to accompany me to the land of <br/>
Zion. I had labored hard for many days <br/>
for the temporal and spiritual welfare of <br/>
the inhabitants of those [[Fox Islands, Waldo County, Maine|islands]], and the <br/>
Lord had blessed my labors and given <br/>
me many souls as seals of my ministry, <br/>
for which I felt to praise Him; and now <br/>
I felt to labor quite as zealously to gather <br/>
out those who had embraced the gospel, <br/>
and lead them to Zion.</p>

<p>The worst difficulty which the Saints <br/>
had to contend with in that day was <br/>
from false brethren. [[Warren Farr Parrish|Warren Parrish]], <br/>
who had been a prominent [[Elder|elder]] in the <br/>
Church, and had labored with me as a</p>

<p>[Column 2]<br/>
missionary, had apostatized and been [[cut off|cut <br/>
off]] from the Church. Learning that I <br/>
was building up branches of the Church <br/>
upon the island, he and other apostates <br/>
conspired to block up my way by writing <br/>
lies to the people and stirring up a spirit <br/>
of mobocracy upon the islands.</p>

<p>They succeeded in exerting a strong <br/>
influence with the wicked, but I knew <br/>
they could not hinder the [[work of God|work of God]].</p>

<p>On the <time datetime=""",04/06/1838
42659.0,21,1838-04-11,""">6th of April</time> I held a meeting <br/>
at Brother Ebenezer Carver's, and, <br/>
though the hearts of the wicked were <br/>
stirred up in bitterness against me, the <br/>
[[Spirit of God|Spirit of God]] was with me, and at the <br/>
close of the meeting I baptized three <br/>
persons. One of these was Mrs. [[Abigail Waterman Carver|Abi-<br/>
gail Carver]], the mother of Ebenezer <br/>
Carver, who was seventy years of age <br/>
and in poor health. She had not so <br/>
much as visited a neighbor's house for <br/>
six years, but upon this occasion she <br/>
walked with boldness to the sea shore <br/>
and I baptized her, and she returned <br/>
rejoicing.</p>

<p>On the <time datetime=""",04/11/1838
42659.0,21,1838-04-13,""">11th of April</time> I had the happy <br/>
privilege of again meeting with Elders <br/>
[[Milton Holmes|Milton Holmes]], [[James Townsend|James Townsend]] and <br/>
[[Abner Rogers|Abner Rogers]], who had come to the<br/>
islands to attend conference with me.</p>

<p>We held our conference on the <time datetime=""",04/13/1838
42659.0,21,1838-04-17,""">13th <br/>
of April</time>, on [[North Fox Island, Waldo County, Maine|North Fox Island]], and had <br/>
a representation of the different branches <br/>
on the islands. We also preached and <br/>
bore our testimony, ordained several and <br/>
baptized one person at the close of the <br/>
meeting.</p>

<p>On the <time datetime=""",04/17/1838
42659.0,21,1838-04-28,""">17th of April</time> Mrs. [[Phebe Whittemore Carter Woodruff|Woodruff]]<br/>
left the islands to return to her [[Ezra Carter, b. 1773|father's]] <br/>
home in [[Scarborough, Cumberland County, Maine|Scarboro]], Maine, and a few <br/>
days afterwards I called the Saints of the <br/>
North Island together and communed <br/>
with and instructed them. I also in-<br/>
formed them that the Spirit of God bore <br/>
record to me that it was our duty to <br/>
leave the islands for a season and take a <br/>
western mission. They had been faith-<br/>
fully warned and the Saints were estab-<br/>
lished in the truth, while the wicked <br/>
were contending against us, and some <br/>
were disposed to take our lives if they <br/>
had the power.</p>

<p>On the <time datetime=""",04/28/1838
42659.0,21,,""">28th of April</time> we left the island <br/>
in an open sail-boat and made our way <br/>
to [[Owls Head, Knox County, Maine|Owl's Head]], and then walked twenty <br/>
miles. The following day we walked <br/>
forty miles and suffered some with weary <br/>
limbs and blistered feet, but we felt that </p>",
42659.0,22,1838-05-08,"<p><i>AUTOBIOGRAPHY OF WILFORD WOODRUFF.</i></p>

<p>[Column 1]<br/>
it was for the gospel's sake and did not<br/>
choose to complain. The next day a <br/>
walk of thirty miles brought us to [[Scarborough, Cumberland County, Maine|Scar-<br/>
boro]], where we spent the night at Father<br/>
[[Ezra Carter, b. 1773|Carter's]].</p>

<p>On the <time datetime=""",05/08/1838
42659.0,22,1838-05-11,""">8th of May</time> I parted with Mrs. <br/>
[[Phebe Whittemore Carter Woodruff|Woodruff]] and Father Carter and family, <br/>
and in company with [[Milton Holmes|Milton Holmes]] <br/>
walked thirty-three miles towards [[Portsmouth, Plymouth County, Massachusetts|Ports-<br/>
mouth]], which city we reached the fol-<br/>
lowing day and spent several hours there, <br/>
visiting the navy yard. We then walked <br/>
to [[Georgetown, Essex County, Massachusetts|Georgetown]], formerly [[New Rowley, Essex County, Massachusetts|New Rowley]], <br/>
and spent the night with Father [[Nathaniel Holmes|Na-<br/>
thaniel Holmes]].</p>

<p>On the <time datetime=""",05/11/1838
